1.798260857911966326e-01,1.375059345666673483e-01,1.117797456756727259e-01,8.859040950670749037e-02,-4.563937764798928765e-01,3.992581437154352764e-01,3.621217360536708729e-01
-4.161651321266334191e-01,-1.778976927167199573e-01,1.630251501935260361e-01,2.195046975826565605e-01,-2.782057129271952034e-01,3.218822057489232891e-01,1.144117863614169950e-01
-1.078161871410260458e-01,-2.601410449257254287e-01,-4.054838986444055382e-01,-9.229611130980015510e-01,3.543685082078350534e-01,2.728961409250860171e-01,4.355300419515742982e-01
1.611837179136403897e-01,-3.302672827438142278e-01,4.849265006702804248e-01,3.141836175850643009e-01,2.480540630970587967e-01,3.587682879113295864e-01,-1.881586201371124034e-01
-8.124162428342368569e-02,-4.979562401583436104e-01,1.092835976453255808e-01,-3.875691805937280798e-01,4.165767279202717832e-01,-5.169061793862685938e-01,6.297461954573350118e-01
2.604076480178663111e-02,-1.508105436558945245e-01,-1.585891440710574807e-01,1.275044731836242895e-01,2.856995756792612973e-02,-2.038170494154372125e-01,-1.516951028954097724e-01
4.458570939239012709e-01,-4.726132382621544004e-01,-4.137020955459871918e-01,4.147350677338847991e-01,1.217655036381061207e-01,7.028315534919760132e-02,-2.013531148440154128e-01
-9.487031471108832437e-02,3.922803940186403437e-01,-1.204056213468879255e-01,1.428286779259916317e-01,-3.432406348830133735e-01,-1.961214160959187935e-01,2.648180877718900317e-01
4.462471942662343816e-01,2.492125585148760869e-01,-4.001688599270532554e-01,-2.910837380027730958e-03,5.671814268722711327e-01,3.895031045036628226e-01,-9.356297734715392223e-02,2.899124852300235533e-01,1.035253258831432266e-01
4.591378399058766435e-01,2.235845996516611922e-01,4.736564889583881610e-02,3.400182307045198082e-01,-3.538936492471148609e-01,3.539169786450439004e-01,-2.789117546414457416e-01,1.700979418298405044e-01,2.846067936469390824e-01
-6.223792305672254388e-01,5.865261436299147313e-01,7.358199455723878069e-02,1.331789530815061517e-01,4.946222544801017751e-01,2.098808931578248840e-02,9.331908139175450201e-02,-4.233991880700023192e-01,-2.915384474946200455e-02
